Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,RushYds,RushTD,Fum,Lost,FantasyPoints
14,Jordan Cameron,TE,6,MIA,TEN,8,3,38,30,1,13,4,10,0,0,0,0,0,12.00
15,Martellus Bennett,TE,6,CHI,DET,11,6,55,59,0,19,5,10,0,0,0,0,0,11.90
16,Tim Wright,TE,6,DET,CHI,6,3,50,17,1,8,3,6,0,0,0,0,0,10.70
17,Chris Gragg,TE,6,BUF,CIN,5,5,100,54,0,19,11,11,0,0,0,0,0,10.40
18,Kyle Rudolph,TE,6,MIN,KC,5,2,40,9,1,5,2,5,0,0,0,0,0,8.90
19,Zach Ertz,TE,6,PHI,NYG,7,4,57,43,0,17,6,11,0,0,0,0,0,8.30
20,Derek Carrier,TE,6,WAS,NYJ,4,4,100,39,0,20,10,10,0,0,0,0,0,7.90
21,Josh Hill,TE,6,NO,ATL,5,3,60,38,0,19,8,13,0,0,0,0,0,6.80
22,Maxx Williams,TE,6,BAL,SF,4,4,100,24,0,11,6,6,0,0,0,0,0,6.40
23,Jacob Tamme,TE,6,ATL,NO,5,3,60,32,0,20,6,11,0,0,0,0,0,6.20
24,Crockett Gillmore,TE,6,BAL,SF,6,3,50,30,0,19,5,10,0,0,0,0,0,6.00
25,Scott Chandler,TE,6,NE,IND,3,2,67,39,0,25,13,20,0,0,0,0,0,5.90
26,Larry Donnell,TE,6,NYG,PHI,5,3,60,29,0,16,6,10,0,0,0,0,0,5.90
27,Richard Rodgers,TE,6,GB,SD,5,2,40,34,0,25,7,17,0,0,0,0,0,5.40
28,Ed Dickson,TE,6,CAR,SEA,4,3,75,24,0,14,6,8,0,0,0,0,0,5.40
29,Dwayne Allen,TE,6,IND,NE,3,3,100,23,0,10,8,8,0,0,0,0,0,5.30
30,Coby Fleener,TE,6,IND,NE,6,3,50,20,0,11,3,7,0,0,0,0,0,5.00
31,Owen Daniels,TE,6,DEN,CLE,3,2,67,24,0,18,8,12,0,0,0,0,0,4.40
32,James O'Shaughnessy,TE,6,KC,MIN,3,2,67,23,0,13,8,12,0,0,0,0,0,4.30
33,Will Tye,TE,6,NYG,PHI,3,2,67,22,0,17,7,11,0,0,0,0,0,4.20
34,Levine Toilolo,TE,6,ATL,NO,3,2,67,18,0,11,6,9,0,0,0,0,0,3.80
35,Demetrius Harris,TE,6,KC,MIN,2,2,100,15,0,9,8,8,0,0,0,0,0,3.50
36,Justin Perillo,TE,6,GB,SD,2,1,50,21,0,21,11,21,0,0,0,0,0,3.10
37,Jack Doyle,TE,6,IND,NE,2,2,100,7,0,5,4,4,0,0,0,0,0,2.70
38,Luke Willson,TE,6,SEA,CAR,1,1,100,16,0,16,16,16,0,0,0,0,0,2.60
39,Ryan Hewitt,TE,6,CIN,BUF,2,1,50,16,0,16,8,16,0,0,0,0,0,2.60
40,Troy Niklas,TE,6,ARI,PIT,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30
41,Rhett Ellison,TE,6,MIN,KC,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10
42,Anthony Fasano,TE,6,TEN,MIA,3,2,67,1,0,10,0,1,0,0,0,0,0,2.10
43,Vance McDonald,TE,6,SF,BAL,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00
44,Darren Fells,TE,6,ARI,PIT,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90
45,Marcedes Lewis,TE,6,JAX,HOU,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80
46,CJ Fiedorowicz,TE,6,HOU,JAX,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80
47,Heath Miller,TE,6,PIT,ARI,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50
48,Tony Moeaki,TE,6,ATL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
49,MyCole Pruitt,TE,6,MIN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
50,John Phillips,TE,6,SD,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,Rob Gronkowski,TE,7,NE,NYJ,16,11,69,108,1,26,7,10,0,0,0,0,0,30.80
2,Jordan Reed,TE,7,WAS,TB,13,11,85,72,2,13,6,7,0,0,0,0,0,30.20
3,Eric Ebron,TE,7,DET,MIN,5,5,100,89,1,55,18,18,0,0,0,0,0,19.90
4,Gary Barnidge,TE,7,CLE,LA,7,6,86,101,0,28,14,17,0,0,0,0,0,19.10
5,Ladarius Green,TE,7,SD,OAK,9,4,44,45,1,31,5,11,0,0,0,0,0,18.50
6,Michael Hoomanawanui,TE,7,NO,IND,5,5,100,31,1,16,6,6,0,0,0,0,0,14.10
7,Jason Witten,TE,7,DAL,NYG,8,6,75,73,0,35,9,12,0,0,0,0,0,13.30
8,Delanie Walker,TE,7,TEN,ATL,9,7,78,55,0,12,6,8,0,0,0,0,0,12.50
9,Travis Kelce,TE,7,KC,PIT,6,5,83,73,0,26,12,15,0,0,0,0,0,12.30
10,Clive Walford,TE,7,OAK,SD,2,2,100,42,1,23,21,21,0,0,0,0,0,12.20
11,Zach Ertz,TE,7,PHI,CAR,8,5,63,63,0,24,8,13,0,0,0,0,0,11.30
12,Crockett Gillmore,TE,7,BAL,ARI,7,5,71,53,0,23,8,11,0,0,0,0,0,10.30
13,Jermaine Gresham,TE,7,ARI,BAL,6,4,67,62,0,21,10,16,0,0,0,0,0,10.20
14,Vernon Davis,TE,7,SF,SEA,6,4,67,61,0,27,10,15,0,0,0,0,0,10.10
15,Benjamin Watson,TE,7,NO,IND,5,4,80,59,0,25,12,15,0,0,0,0,0,9.90
16,Greg Olsen,TE,7,CAR,PHI,5,3,60,65,0,28,13,22,0,0,0,0,0,9.50
17,Kyle Rudolph,TE,7,MIN,DET,2,2,100,10,1,9,5,5,0,0,0,0,0,9.00
18,Coby Fleener,TE,7,IND,NO,5,3,60,47,0,27,9,16,0,0,0,0,0,7.70
19,Jacob Tamme,TE,7,ATL,TEN,6,3,50,36,0,24,6,12,0,0,0,0,0,6.60
20,Nick Boyle,TE,7,BAL,ARI,2,2,100,20,0,11,10,10,0,0,0,0,0,6.00
21,Larry Donnell,TE,7,NYG,DAL,5,4,80,18,0,10,4,5,0,0,0,0,0,5.80
22,Charles Clay,TE,7,BUF,JAX,5,3,60,26,0,12,5,9,0,0,0,0,0,5.60
23,Chris Gragg,TE,7,BUF,JAX,7,2,29,35,0,29,5,18,0,0,0,0,0,5.50
24,Scott Chandler,TE,7,NE,NYJ,2,2,100,34,0,26,17,17,0,0,0,0,0,5.40
25,Luke Stocker,TE,7,TB,WAS,4,3,75,22,0,11,6,7,0,0,0,0,0,5.20
26,Jimmy Graham,TE,7,SEA,SF,5,2,40,31,0,23,6,16,0,0,0,0,0,5.10
27,Anthony Fasano,TE,7,TEN,ATL,4,3,75,21,0,8,5,7,0,0,0,0,0,5.10
28,Jordan Cameron,TE,7,MIA,HOU,2,2,100,23,0,12,12,12,0,0,0,0,0,4.30
29,Derek Carrier,TE,7,WAS,TB,2,2,100,15,0,9,8,8,0,0,0,0,0,3.50
30,Marcedes Lewis,TE,7,JAX,BUF,2,2,100,13,0,9,7,7,0,0,0,0,0,3.30
31,Mychal Rivera,TE,7,OAK,SD,3,2,67,11,0,7,4,6,0,0,0,0,0,3.10
32,Brent Celek,TE,7,PHI,CAR,3,2,67,11,0,6,4,6,0,0,0,0,0,3.10
33,Jim Dray,TE,7,CLE,LA,2,2,100,10,0,5,5,5,0,0,0,0,0,3.00
34,Jared Cook,TE,7,LA,CLE,4,2,50,19,0,17,5,10,0,0,0,1,1,2.90
35,Jeff Cumberland,TE,7,NYJ,NE,3,1,33,16,0,16,5,16,0,0,0,0,0,2.60
36,MyCole Pruitt,TE,7,MIN,DET,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30
37,Tim Wright,TE,7,DET,MIN,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30
38,Tony Moeaki,TE,7,ATL,TEN,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10
39,Lee Smith,TE,7,OAK,SD,2,2,100,1,0,8,1,1,0,0,0,0,0,2.10
40,Dwayne Allen,TE,7,IND,NO,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00
41,Garrett Celek,TE,7,SF,SEA,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80
42,Cameron Brate,TE,7,TB,WAS,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
43,James Hanna,TE,7,DAL,NYG,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
44,John Phillips,TE,7,SD,OAK,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50
45,Julius Thomas,TE,7,JAX,BUF,5,1,20,4,0,4,1,4,0,0,0,0,0,1.40
46,Cory Harkey,TE,7,LA,CLE,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40
47,Michael Williams,TE,7,NE,NYJ,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40
48,James O'Shaughnessy,TE,7,KC,PIT,2,1,50,2,0,2,1,2,0,0,0,0,0,1.20
49,Vance McDonald,TE,7,SF,SEA,1,1,100,1,0,1,1,1,0,0,0,0,0,1.10
50,Dion Sims,TE,7,MIA,HOU,2,1,50,-3,0,-3,-2,-3,0,0,0,0,0,0.70
1,Benjamin Watson,TE,8,NO,NYG,10,9,90,147,1,46,15,16,0,0,0,0,0,32.70
2,Jacob Tamme,TE,8,ATL,TB,12,10,83,103,1,19,9,10,0,0,0,0,0,29.30
3,Rob Gronkowski,TE,8,NE,MIA,9,6,67,113,1,47,13,19,0,0,0,0,0,26.30
4,Heath Miller,TE,8,PIT,CIN,13,10,77,105,0,25,8,11,0,0,0,0,0,23.50
5,Greg Olsen,TE,8,CAR,IND,12,6,50,79,1,27,7,13,0,0,0,0,0,19.90
6,Gary Barnidge,TE,8,CLE,ARI,11,7,64,53,1,17,5,8,0,0,0,0,0,18.30
7,Coby Fleener,TE,8,IND,CAR,11,7,64,43,1,14,4,6,0,0,0,0,0,17.30
8,Travis Kelce,TE,8,KC,DET,8,6,75,49,1,18,6,8,0,0,0,0,0,16.90
9,Troy Niklas,TE,8,ARI,CLE,2,2,100,12,2,11,6,6,0,0,0,0,0,15.20
10,Jimmy Graham,TE,8,SEA,DAL,10,7,70,75,0,19,8,11,0,0,0,0,0,14.50
11,Cameron Brate,TE,8,TB,ATL,2,2,100,48,1,28,24,24,0,0,0,0,0,12.80
12,Delanie Walker,TE,8,TEN,HOU,6,6,100,62,0,15,10,10,0,0,0,0,0,12.20
13,Luke Willson,TE,8,SEA,DAL,2,2,100,41,1,22,21,21,0,0,0,0,0,12.10
14,Jared Cook,TE,8,LA,SF,3,2,67,57,0,49,19,29,0,0,0,0,0,9.70
15,Antonio Gates,TE,8,SD,BAL,5,4,80,56,0,30,11,14,0,0,0,0,0,9.60
16,Virgil Green,TE,8,DEN,GB,3,3,100,61,0,32,20,20,0,0,0,0,0,9.10
17,Crockett Gillmore,TE,8,BAL,SD,4,2,50,8,1,5,2,4,0,0,0,0,0,8.80
18,Vernon Davis,TE,8,SF,LA,8,6,75,24,0,11,3,4,0,0,0,0,0,8.40
19,Tyler Eifert,TE,8,CIN,PIT,8,4,50,39,0,23,5,10,0,0,0,0,0,7.90
20,Owen Daniels,TE,8,DEN,GB,3,3,100,44,0,18,15,15,0,0,0,0,0,7.40
21,Kellen Davis,TE,8,NYJ,OAK,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10
22,Martellus Bennett,TE,8,CHI,MIN,5,3,60,32,0,20,6,11,0,0,0,0,0,6.20
23,Brandon Myers,TE,8,TB,ATL,3,3,100,32,0,17,11,11,0,0,0,0,0,6.20
24,Jordan Cameron,TE,8,MIA,NE,5,2,40,34,0,29,7,17,0,0,0,0,0,5.40
25,Eric Ebron,TE,8,DET,KC,5,3,60,24,0,14,5,8,0,0,0,0,0,5.40
26,Kyle Rudolph,TE,8,MIN,CHI,2,2,100,22,0,16,11,11,0,0,0,0,0,4.20
27,Jermaine Gresham,TE,8,ARI,CLE,4,2,50,19,0,13,5,10,0,0,0,0,0,3.90
28,Jason Witten,TE,8,DAL,SEA,4,2,50,16,0,9,4,8,0,0,0,0,0,3.60
29,Richard Rodgers,TE,8,GB,DEN,4,2,50,16,0,11,4,8,0,0,0,0,0,3.60
30,CJ Fiedorowicz,TE,8,HOU,TEN,2,2,100,15,0,14,8,8,0,0,0,0,0,3.50
31,MyCole Pruitt,TE,8,MIN,CHI,3,2,67,15,0,9,5,8,0,0,0,0,0,3.50
32,Clive Walford,TE,8,OAK,NYJ,3,2,67,13,0,11,4,7,0,0,0,0,0,3.30
33,Larry Donnell,TE,8,NYG,NO,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20
34,Ryan Hewitt,TE,8,CIN,PIT,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20
35,John Phillips,TE,8,SD,BAL,2,2,100,11,0,7,6,6,0,0,0,0,0,3.10
36,Lance Kendricks,TE,8,LA,SF,2,2,100,7,0,4,4,4,0,0,0,0,0,2.70
37,Nick Boyle,TE,8,BAL,SD,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50
38,Vance McDonald,TE,8,SF,LA,2,1,50,13,0,13,7,13,0,0,0,0,0,2.30
39,Ladarius Green,TE,8,SD,BAL,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00
40,Scott Chandler,TE,8,NE,MIA,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90
41,Craig Stevens,TE,8,TEN,HOU,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90
42,Anthony Fasano,TE,8,TEN,HOU,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90
43,Levine Toilolo,TE,8,ATL,TB,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70
44,Jeff Cumberland,TE,8,NYJ,OAK,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70
45,Will Tye,TE,8,NYG,NO,2,2,100,7,0,7,4,4,0,0,0,1,1,1.70
46,Lee Smith,TE,8,OAK,NYJ,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
47,Dion Sims,TE,8,MIA,NE,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
48,Justin Perillo,TE,8,GB,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
49,Josh Hill,TE,8,NO,NYG,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50
50,Matt Spaeth,TE,8,PIT,CIN,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40
1,Delanie Walker,TE,9,TEN,NO,8,7,88,95,2,61,12,14,0,0,0,0,0,30.50
2,Tyler Eifert,TE,9,CIN,CLE,6,5,83,53,3,19,9,11,0,0,0,0,0,28.30
3,Owen Daniels,TE,9,DEN,IND,9,6,67,102,1,37,11,17,0,0,0,0,0,25.20
4,Martellus Bennett,TE,9,CHI,SD,9,8,89,57,1,17,6,7,0,0,0,0,0,19.70
5,Richard Rodgers,TE,9,GB,CAR,9,5,56,19,2,7,2,4,0,0,0,0,0,18.90
6,Greg Olsen,TE,9,CAR,GB,7,4,57,66,1,24,9,17,0,0,0,0,0,16.60
7,Garrett Celek,TE,9,SF,ATL,2,2,100,12,2,11,6,6,0,0,0,0,0,15.20
8,Antonio Gates,TE,9,SD,CHI,11,6,55,69,0,40,6,12,0,0,0,0,0,12.90
9,Anthony Fasano,TE,9,TEN,NO,3,3,100,33,1,23,11,11,0,0,0,0,0,12.30
10,Jacob Tamme,TE,9,ATL,SF,10,6,60,61,0,26,6,10,0,0,0,0,0,12.10
11,Benjamin Watson,TE,9,NO,TEN,5,5,100,60,0,19,12,12,0,0,0,0,0,11.00
12,Jordan Reed,TE,9,WAS,NE,7,3,43,18,1,9,3,6,0,0,0,0,0,10.80
13,Zach Miller,TE,9,CHI,SD,2,2,100,23,1,25,12,12,0,0,0,0,0,10.30
14,Jason Witten,TE,9,DAL,PHI,8,6,75,43,0,14,5,7,0,0,0,0,0,10.30
15,Josh Hill,TE,9,NO,TEN,2,2,100,21,1,11,11,11,0,0,0,0,0,10.10
16,Jack Doyle,TE,9,IND,DEN,2,2,100,18,1,15,9,9,0,0,0,0,0,9.80
17,Zach Ertz,TE,9,PHI,DAL,6,5,83,44,0,27,7,9,0,0,0,0,0,9.40
18,Jesse James,TE,9,PIT,OAK,2,2,100,13,1,9,7,7,0,0,0,0,0,9.30
19,Rob Gronkowski,TE,9,NE,WAS,5,4,80,47,0,15,9,12,0,0,0,0,0,8.70
20,Michael Hoomanawanui,TE,9,NO,TEN,3,1,33,1,1,1,0,1,0,0,0,0,0,7.10
21,Clive Walford,TE,9,OAK,PIT,5,1,20,1,1,1,0,1,0,0,0,0,0,7.10
22,Heath Miller,TE,9,PIT,OAK,6,3,50,32,0,22,5,11,0,0,0,0,0,6.20
23,Coby Fleener,TE,9,IND,DEN,6,4,67,22,0,9,4,6,0,0,0,0,0,6.20
24,Gary Barnidge,TE,9,CLE,CIN,7,2,29,35,0,25,5,18,0,0,0,0,0,5.50
25,Jeff Cumberland,TE,9,NYJ,JAX,3,1,33,44,0,44,15,44,0,0,0,0,0,5.40
26,Kyle Rudolph,TE,9,MIN,LA,2,2,100,30,0,15,15,15,0,0,0,0,0,5.00
27,Craig Stevens,TE,9,TEN,NO,3,2,67,25,0,24,8,13,0,0,0,0,0,4.50
28,Lance Kendricks,TE,9,LA,MIN,2,2,100,25,0,20,13,13,0,0,0,0,0,4.50
29,Julius Thomas,TE,9,JAX,NYJ,8,3,38,14,0,7,2,5,0,0,0,0,0,4.40
30,Vance McDonald,TE,9,SF,ATL,5,2,40,19,0,13,4,10,0,0,0,0,0,3.90
31,Will Tye,TE,9,NYG,TB,6,2,33,19,0,15,3,10,0,0,0,0,0,3.90
32,Marcedes Lewis,TE,9,JAX,NYJ,1,1,100,27,0,27,27,27,0,0,0,0,0,3.70
33,Mychal Rivera,TE,9,OAK,PIT,3,2,67,16,0,8,5,8,0,0,0,0,0,3.60
34,Rhett Ellison,TE,9,MIN,LA,3,2,67,11,0,6,4,6,0,0,0,0,0,3.10
35,Jerome Cunningham,TE,9,NYG,TB,2,2,100,10,0,6,5,5,0,0,0,0,0,3.00
36,Cameron Brate,TE,9,TB,NYG,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70
37,Jim Dray,TE,9,CLE,CIN,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30
38,Virgil Green,TE,9,DEN,IND,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30
39,Jared Cook,TE,9,LA,MIN,3,1,33,10,0,10,3,10,0,0,0,0,0,2.00
40,Lee Smith,TE,9,OAK,PIT,2,1,50,10,0,10,5,10,0,0,0,0,0,2.00
41,Dion Sims,TE,9,MIA,BUF,3,1,33,9,0,9,3,9,0,0,0,0,0,1.90
42,MyCole Pruitt,TE,9,MIN,LA,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60
43,Ed Dickson,TE,9,CAR,GB,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60
44,Charles Clay,TE,9,BUF,MIA,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
45,Jordan Cameron,TE,9,MIA,BUF,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
46,Nic Jacobs,TE,9,JAX,NYJ,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
47,Scott Chandler,TE,9,NE,WAS,3,1,33,5,0,5,2,5,0,0,0,0,0,1.50
48,Levine Toilolo,TE,9,ATL,SF,1,1,100,1,0,1,1,1,0,0,0,0,0,1.10
49,Michael Williams,TE,9,NE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
50,Clay Harbor,TE,9,JAX,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,Zach Miller,TE,10,CHI,LA,5,5,100,107,2,87,21,21,0,0,0,0,0,30.70
2,Rob Gronkowski,TE,10,NE,NYG,7,5,71,113,1,76,16,23,0,0,0,0,0,25.30
3,Brent Celek,TE,10,PHI,MIA,4,4,100,134,0,60,34,34,0,0,0,0,0,20.40
4,Gary Barnidge,TE,10,CLE,PIT,8,6,75,65,1,18,8,11,0,0,0,0,0,18.50
5,Jordan Reed,TE,10,WAS,NO,4,3,75,29,2,16,7,10,0,0,0,0,0,17.90
